252 Bolungarvík Meðalhiti
nr	ar	 man	   t	mat
252	1968	 8	 8.4	2
252	1968	 9	 7.8	2
252	1968	10	 1.3	2
252	1968	11	 4.8	2
252	1968	12	 0.2	2
252	1969	 1	-4.1	2
252	1969	 2	-3.4	2
252	1969	 3	-4.0	2
252	1969	 4	-1.9	2
252	1969	 5	 3.8	2
252	1969	 6	 7.9	2
252	1969	 7	 8.6	2
252	1969	 8	10.3	2
252	1969	 9	 6.1	2
252	1969	10	 2.8	2
252	1969	11	-1.4	2
252	1969	12	-1.0	2
252	1970	 1	-0.5	2
252	1970	 2	-2.6	2
252	1970	 3	-3.7	2
252	1970	 4	-0.3	2
252	1970	 5	 4.1	2
252	1970	 6	 7.4	2
252	1970	 7	 6.9	2
252	1970	 8	 8.1	2
252	1970	 9	 6.7	2
252	1970	10	 3.4	2
252	1970	11	 0.3	2
252	1970	12	 0.8	2
252	1971	 1	-4.5	2
252	1971	 2	-2.1	2
252	1971	 3	-2.3	2
252	1971	 4	 0.2	2
252	1971	 5	 4.3	2
252	1971	 6	 6.5	2
252	1971	 7	 8.8	2
252	1971	 8	 8.7	2
252	1971	 9	 6.7	2
252	1971	10	 2.7	2
252	1971	11	-0.7	2
252	1971	12	-0.8	2
252	1972	 1	 3.1	2
252	1972	 2	 0.9	2
252	1972	 3	 0.4	2
252	1972	 4	 0.6	2
252	1972	 5	 5.8	2
252	1972	 6	 6.0	2
252	1972	 7	 8.8	2
252	1972	 8	 8.6	2
252	1972	 9	 7.9	2
252	1972	10	 3.7	2
252	1972	11	-0.3	2
252	1972	12	 0.3	2
252	1973	 1	 2.7	2
252	1973	 2	-4.6	2
252	1973	 3	-0.2	2
252	1973	 4	 1.4	2
252	1973	 5	 3.3	2
252	1973	 6	 5.3	2
252	1973	 7	 8.5	2
252	1973	 8	 8.8	2
252	1973	 9	 7.9	2
252	1973	10	 3.5	2
252	1973	11	-2.7	2
252	1973	12	-4.7	2
252	1974	 1	 0.0	2
252	1974	 2	-1.9	2
252	1974	 3	 3.0	2
252	1974	 4	 5.0	2
252	1974	 5	 6.3	2
252	1974	 6	 6.9	2
252	1974	 7	 9.4	2
252	1974	 8	 8.3	2
252	1974	 9	 4.7	2
252	1974	10	 4.5	2
252	1974	11	 3.0	2
252	1974	12	-3.1	2
252	1975	 1	-4.2	2
252	1975	 2	 1.5	2
252	1975	 3	-1.8	2
252	1975	 4	 0.5	2
252	1975	 5	 3.9	2
252	1975	 6	 5.5	2
252	1975	 7	 9.1	2
252	1975	 8	 9.4	2
252	1975	 9	 4.6	2
252	1975	10	 4.7	2
252	1975	11	 1.5	2
